GO Categories,Gene Symbol,Normals_NB.MYCN.A_logFC_mean,Normals_NB.MYCN.NA_logFC_mean,Normals_NB.Unknown_logFC_mean,Normals_NB.MYCN.A_PValue_mean,Normals_NB.MYCN.NA_PValue_mean,Normals_NB.Unknown_PValue_mean,Normals_NB.MYCN.A_FDR_mean,Normals_NB.MYCN.NA_FDR_mean,Normals_NB.Unknown_FDR_mean
"GO:0000288:nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","CNOT1, RC3H2",0.36974050909454304,0.0913547983257251,0.45605206830627354,0.0008119666056953234,0.3002547473456527,0.013367235721042849,0.00263220896951505,0.4379501614403695,0.05779740753071855
GO:0000289:nuclear-transcribed mRNA poly(A) tail shortening,"CNOT1, CNOT4",0.3264307517238965,0.1830183203462551,0.46935888034872253,0.009248949906835023,0.29922929056527514,0.016606885904219,0.02367404985518635,0.43526504951437656,0.06793263641100825
GO:0000296:spermine transport,SLC18B1,-1.65022406709445,-1.4249403052099,-0.647038787972283,3.9125599379478196e-11,6.48031636814585e-19,0.0458589286362207,3.80630046082616e-10,6.41509912674119e-18,0.162682230430476
GO:0000302:response to reactive oxygen species,"APOE, COL6A1, HIF1A, HYAL2, PTPRN",-0.03634131208683204,0.08549102690529857,0.2405243581554278,0.19108536652788846,0.021140358139812472,0.4089105628180715,0.27898584104284685,0.0405659547096325,0.6567859613121974
GO:0000307:cyclin-dependent protein kinase holoenzyme complex,CDK5R1,2.1077751155124,1.92514898599575,2.55936392901503,8.14476882246631e-08,7.01176971219999e-13,3.98787594822269e-05,5.15733641616046e-07,4.5457100099794196e-12,0.0005105964308085
GO:0000322:storage vacuole,STX4,-0.958500584766308,-0.517416056450537,-0.568231397853535,1.33177073777411e-13,7.50613061218018e-06,0.0023921709731175,1.77187140643787e-12,2.64961659894383e-05,0.0154777902185246
"GO:0000380:alternative mRNA splicing, via spliceosome","HNRNPM, HNRNPU",0.6539527868179815,0.374504238412459,0.319075193179147,1.9952819583394673e-06,0.00011502993847715729,0.0568552117789137,9.830641401309636e-06,0.00034209837928266234,0.19264131213893848
"GO:0000381:regulation of alternative mRNA splicing, via spliceosome","HNRNPU, MYOD1, REST, ZBTB7A",-1.4254331791956298,-2.546901997334052,-2.4089350784436254,0.0011196665508913701,5.75125991804e-05,0.02542604634204076,0.003270119483815548,0.000171038188871125,0.09073301777518682
GO:0000389:mRNA 3'-splice site recognition,SF3A1,0.440550352513758,0.537558814421214,0.861539708315413,6.10611349387512e-08,1.18965922290812e-17,1.06945610438846e-08,3.93025121631734e-07,1.07975368330764e-16,3.90241049207066e-07
"GO:0000398:mRNA splicing, via spliceosome","CDC5L, HNRNPM, HNRNPU, SF3A1",0.4278385666068188,0.37369075666441826,0.6050530151651317,0.0045644333914152775,0.00771612649170875,0.013305882838454903,0.012358331265817056,0.017297809453991963,0.0475041924753966
GO:0000407:phagophore assembly site,"ATG9A, ATG9B, VMP1",0.5076500415869427,0.645211752761087,0.3936355647277042,0.18197847836487058,0.19858010855252525,0.2595007796364947,0.3158272150896777,0.3162294309913465,0.5578200269212383
GO:0000421:autophagosome membrane,"ATG9A, ATP13A2, ATP6AP2, ENTPD4, LAMP1, LAMP2, MCOLN3, PRKD1, STX17, TEX264, TMEM74, VMP1, WDR81",-0.9416797863520866,-0.8125410764408229,-0.5496414068488568,0.034087910991068934,0.04218749477380052,0.14097622899135148,0.06484769183869571,0.06542608076696371,0.27857468905105315
GO:0000422:autophagy of mitochondrion,"ATG9A, ATG9B, BNIP3, CISD2, FIS1, USP30",0.24606684064330248,0.3498968208262001,0.37689614822419365,0.044463649603930434,0.016793728479174538,0.14951596805640183,0.07636891699721328,0.031953853225842765,0.3469314598370215
GO:0000423:mitophagy,"CTSK, LRBA, OGT, TP53",0.3788626582006155,-0.29188116828150723,0.1682512113828256,0.04757416654662923,0.3535047047335588,0.2465162023440873,0.09890881784028148,0.4132294225054438,0.3881652438142901
GO:0000425:pexophagy,"ACBD5, PEX2, USP30",-0.5442173301523813,-0.509639831664432,-0.306613825963317,1.411335735519703e-07,2.2002926845609663e-12,0.012055984836863732,8.041110313523144e-07,1.3263826620840766e-11,0.052901227438607
GO:0000430:regulation of transcription from RNA polymerase II promoter by glucose,"USF1, USF2",-0.16109704719678364,-0.12330050310820856,-0.307319380951182,0.356240494996182,0.4491397023515876,0.17972243590192,0.5060734199569624,0.502649367543459,0.45774099053802897
GO:0000432:positive regulation of transcription from RNA polymerase II promoter by glucose,"FOXA2, MLXIPL, OGT, USF1, USF2",-0.9070161065663577,-1.30450303353754,-1.0151933284435486,0.2627954038468229,0.2569522520548337,0.16897452974616284,0.39964422144383566,0.28803892630636124,0.38805119280983263
GO:0000444:MIS12/MIND type complex,NSL1,0.13530765767796,0.0500584429644317,0.461106656860653,0.270291344366185,0.551485231240645,0.0182621435596677,0.484748989876796,0.816127746245913,0.0793323833422411
GO:0000470:maturation of LSU-rRNA,RPL7A,0.476399933330999,-0.570324890195152,-0.518650899424297,0.0050406809485678,5.11336099635755e-07,0.0788616305268174,0.0145725636815507,2.03327736239733e-06,0.248726773074804
GO:0000502:proteasome complex,"ADRM1, HSPB1, USP14",-0.4343677987773069,-0.16764714302648137,-0.07516835394796928,0.32962544258024445,0.32169505168727314,0.058101739591523954,0.4910472321626018,0.47739039268541333,0.1862105879813337
GO:0000506:glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex,"PIGA, PIGC, PIGH, PIGP, PIGQ, PIGY",-0.08628437263588104,-0.2575676551132024,-0.1878401504548185,0.08152957484775934,0.002687620248424273,0.14768455716582576,0.15449938411028152,0.006306171181378613,0.3204253175635052
GO:0000578:embryonic axis specification,"CTNNB1, FZD5",-0.3929063621658059,-0.7425704540882849,-0.224754831505836,0.4609310178121992,1.2358645420688946e-05,0.4562501262923665,0.5148506587442189,4.130455368486923e-05,0.6512384284836905
GO:0000706:meiotic DNA double-strand break processing,SPO11,-0.185115024703118,-0.258096189064332,-0.361220378207668,1.0,0.982299110133941,1.0,1.0,1.0,1.0
GO:0000711:meiotic DNA repair synthesis,SYCP1,0.648688980467629,-1.73089930537995,-1.18496049095958,0.608195548486262,0.0138898129624978,0.361270027982849,0.927839665355297,0.0316491620034069,0.76768916007325
GO:0000723:telomere maintenance,ZNF827,-0.154162904727181,-0.253558597546761,-0.300052719212135,0.451749488116898,0.0733366854917976,0.496793196921839,0.730005916461256,0.143365123026079,0.917739185863173
GO:0000724:double-strand break repair via homologous recombination,"POGZ, PPP4C, TONSL",2.1386012623806487,1.709781683362155,1.246578086999505,3.3043093439351447e-06,9.83252309581388e-08,0.05415164894749632,1.4863486234724255e-05,3.917868474474076e-07,0.12529568937667176
GO:0000731:DNA synthesis involved in DNA repair,RRM2B,-1.47895422286287,-1.15342647533459,-0.566008387671608,3.58027993231921e-21,3.6771346857794996e-31,0.0224751114295518,1.1656914924999401e-19,7.875761629415509e-30,0.0936079747412733
GO:0000768:syncytium formation by plasma membrane fusion,"ERVFRD-1, GCM1",-0.37810462570866094,-0.47990866689052664,-1.089845735643486,0.22303279726838265,0.00146640568779,0.34868375275917246,0.3923826319263027,0.0037112284465259,0.43915249137715134
GO:0000773:phosphatidyl-N-methylethanolamine N-methyltransferase activity,PEMT,0.0931796567401901,0.121101828514258,0.633865804580727,0.639810003298114,0.377029390882142,0.0763767958494381,0.954682522177369,0.600252917837112,0.24265240871038
"GO:0000775:chromosome, centromeric region","CTCF, KIF2C, OIP5, PKHD1, PPP2CA, SYCP1",0.6858822552549154,0.3683245406471456,0.28540956186138616,0.10407478962602144,0.147771754420534,0.2178904847396985,0.16215744107321178,0.22098395285902528,0.3766176054666806
GO:0000776:kinetochore,"DCTN1, HNRNPU, HSF1, KIF2C, NSL1, NUF2, PSEN1, PSEN2, TEX14, TTK, ZNF276",1.7663560154300688,1.7451291599560346,1.7058897983286077,0.07906365183276022,0.2482036345058603,0.04984250766103083,0.1387289387967626,0.3320615578524128,0.10406013190478927
"GO:0000779:condensed chromosome, centromeric region",CEBPB,-1.74401388750752,-1.10682037684149,-1.68690026264079,4.86423960318389e-09,4.95132508058504e-05,0.0019271111585258,3.64005414448376e-08,0.0001600128947267,0.0129152572271646
"GO:0000781:chromosome, telomeric region","ATF7, GATAD2B, HMBOX1, MTA2, PURA, SPO11, SUN1, TOX4, ZBTB48, ZNF827, ZSCAN4",-0.1864695454364996,-0.1676934898928039,0.10869161416287909,0.1593053271792589,0.13194376071539426,0.1767850875253901,0.20633394657418846,0.16119945254113557,0.3104193236159523
GO:0000785:chromatin,"ADNP, ADNP2, AHR, AHRR, ALX1, ALX3, ALX4, AR, ARGFX, ARNT, ARNT2, ARX, ASCL1, ASCL3, ASCL4, ASCL5, ATF1, ATF3, ATF4, ATF5, ATF6, ATF6B, ATF7, ATOH1, ATOH7, ATOH8, BACH1, BACH2, BARHL1, BARHL2, BARX1, BARX2, BATF, BATF2, BATF3, BBX, BHLHA15, BHLHA9, BHLHE22, BHLHE23, BHLHE41, BNC2, BSX, CAPN2, CASZ1, CDX1, CDX2, CDX4, CEBPA, CEBPB, CEBPD, CEBPE, CEBPG, CIC, CREB1, CREB3, CREB3L1, CREB3L2, CREB3L3, CREB3L4, CREB5, CREBL2, CREBZF, CREM, CRX, CSRNP1, CSRNP2, CSRNP3, CUX1, CUX2, DBP, DBX1, DBX2, DDIT3, DEAF1, DLX1, DLX2, DLX3, DLX4, DLX5, DLX6, DMBX1, DMRT1, DMRT2, DMRT3, DMRTA1, DMRTA2, DMRTB1, DMRTC1B, DMRTC2, DPRX, DRGX, DUXA, E2F1, E2F2, E2F3, E2F4, E2F5, E2F6, E2F7, E2F8, EBF1, EBF2, EBF3, EBF4, EGR1, EGR2, EGR3, EGR4, EHF, ELF1, ELF2, ELF3, ELF4, ELF5, ELK1, ELK3, ELK4, EMX1, EMX2, EN1, EN2, EOMES, EPAS1, ERF, ERG, ESR1, ESR2, ESRRA, ESRRB, ESRRG, ESX1, ETS1, ETS2, ETV1, ETV3, ETV4, ETV5, ETV6, ETV7, EVX1, EVX2, FANCA, FERD3L, FEV, FIGLA, FIZ1, FLI1, FOS, FOSB, FOSL1, FOSL2, FOXA1, FOXA2, FOXA3, FOXB1, FOXB2, FOXC1, FOXC2, FOXD1, FOXD2, FOXD3, FOXD4, FOXD4L1, FOXD4L3, FOXD4L4, FOXD4L5, FOXD4L6, FOXE1, FOXE3, FOXF1, FOXF2, FOXG1, FOXH1, FOXI1, FOXI2, FOXJ1, FOXJ2, FOXJ3, FOXK1, FOXK2, FOXL1, FOXL2, FOXM1, FOXN1, FOXN2, FOXN3, FOXN4, FOXO1, FOXO3, FOXO4, FOXO6, FOXP1, FOXP2, FOXP3, FOXP4, FOXQ1, FOXR1, FOXR2, FOXS1, GABPA, GATA1, GATA3, GATA4, GATA5, GATA6, GATAD2B, GBX1, GBX2, GCM1, GCM2, GMEB1, GMEB2, GRHL1, GRHL2, GRHL3, GSC, GSC2, GSX1, GSX2, HAND1, HAND2, HBP1, HDX, HELT, HES1, HES2, HES3, HES4, HES5, HES6, HES7, HESX1, HEY1, HEY2, HEYL, HHEX, HIC1, HIF1A, HIF3A, HLF, HLX, HMBOX1, HMX1, HMX2, HMX3, HNF1A, HNF1B, HNF4A, HNF4G, HOMEZ, HOPX, HOXA1, HOXA10, HOXA13, HOXA2, HOXA3, HOXA4, HOXA5, HOXA6, HOXA7, HOXA9, HOXB1, HOXB13, HOXB2, HOXB3, HOXB4, HOXB5, HOXB6, HOXB7, HOXB8, HOXB9, HOXC10, HOXC11, HOXC13, HOXC4, HOXC5, HOXC6, HOXC8, HOXC9, HOXD1, HOXD10, HOXD11, HOXD12, HOXD13, HOXD3, HOXD4, HOXD8, HOXD9, HSF1, HSF2, HSF4, HSFX1, HSFY1, HTRA2, IRF1, IRF2, IRF3, IRF4, IRF5, IRF6, IRF7, IRF8, IRF9, IRX1, IRX2, IRX3, IRX4, IRX5, IRX6, ISL1, ISL2, ISX, JDP2, JUN, JUNB, JUND, KDM5B, KLF1, KLF10, KLF11, KLF12, KLF13, KLF14, KLF15, KLF16, KLF17, KLF2, KLF3, KLF4, KLF5, KLF6, KLF7, KLF8, KLF9, LBX1, LBX2, LEF1, LEUTX, LHX1, LHX2, LHX3, LHX4, LHX5, LHX6, LHX8, LHX9, LMX1A, LMX1B, LOXL2, LYL1, MAEL, MAF, MAFA, MAFB, MAFF, MAFK, MAGED1, MAX, MBD1, MEF2A, MEF2B, MEF2C, MEF2D, MEIS1, MEIS2, MEIS3, MEOX1, MEOX2, MESP1, MESP2, MGA, MITF, MIXL1, MKX, MLX, MLXIP, MLXIPL, MNT, MNX1, MSC, MSGN1, MSX1, MSX2, MTA2, MUC1, MXD1, MXD3, MXD4, MXI1, MYC, MYCL, MYCN, MYF5, MYF6, MYOD1, MYOG, MYT1, MYT1L, NANOG, NCOA2, NEUROD1, NEUROD2, NEUROD4, NEUROD6, NEUROG1, NEUROG2, NEUROG3, NFAT5, NFATC1, NFATC2, NFATC3, NFATC4, NFE2L2, NFE2L3, NFIA, NFIB, NFIC, NFIL3, NFIX, NFKB1, NFKB2, NFX1, NFXL1, NHLH1, NHLH2, NOBOX, NOTO, NPAS1, NPAS2, NPAS3, NPAS4, NR0B1, NR0B2, NR1D1, NR1D2, NR1H2, NR1H3, NR1H4, NR1I2, NR1I3, NR2C1, NR2C2, NR2E1, NR2F6, NR3C1, NR3C2, NR4A1, NR4A2, NR4A3, NR5A1, NR5A2, NR6A1, NRL, OIP5, OLIG1, OLIG2, OLIG3, ONECUT1, ONECUT2, ONECUT3, OSR1, OTP, OTX1, OTX2, OVOL3, PAX1, PAX2, PAX3, PAX4, PAX5, PAX6, PAX7, PAX8, PAX9, PBX1, PBX2, PBX3, PBX4, PBXIP1, PDX1, PGR, PHOX2A, PHOX2B, PITX1, PITX2, PKNOX1, POGZ, POU1F1, POU2F1, POU2F2, POU2F3, POU3F1, POU3F2, POU3F3, POU3F4, POU4F1, POU4F2, POU4F3, POU5F1B, POU5F2, POU6F1, POU6F2, PPARA, PPARD, PPARG, PPP4C, PRAME, PROP1, PROX1, PROX2, PRRX1, PRRX2, PTF1A, RARA, RARB, RARG, RAX, RAX2, RBPJ, RBPJL, REL, RELA, RELB, RFX1, RFX2, RFX3, RFX4, RFX5, RFX6, RFX7, RFX8, RHOXF1, RHOXF2, RHOXF2B, RORA, RORB, RORC, RUNX1, RUNX2, RUNX3, RXRA, RXRB, RXRG, SATB1, SATB2, SCRT2, SHOX, SHOX2, SIM1, SIM2, SIX1, SIX2, SIX3, SIX4, SIX5, SIX6, SMAD1, SMAD2, SMAD3, SMAD4, SMAD5, SMAD6, SMAD7, SMAD9, SNAI2, SOHLH1, SOHLH2, SOX1, SOX10, SOX11, SOX12, SOX13, SOX14, SOX15, SOX17, SOX18, SOX2, SOX21, SOX3, SOX30, SOX4, SOX5, SOX6, SOX7, SOX8, SOX9, SP1, SP2, SP3, SP4, SP5, SP6, SP7, SP8, SP9, SPDEF, SPI1, SPIB, SREBF1, SREBF2, SRF, SRY, ST18, STAT1, STAT2, STAT3, STAT4, STAT5A, STAT5B, STAT6, TAL1, TBP, TBR1, TBX1, TBX10, TBX15, TBX18, TBX19, TBX2, TBX20, TBX21, TBX22, TBX3, TBX4, TBX5, TBX6, TCF12, TCF15, TCF21, TCF23, TCF3, TCF4, TCF7, TCF7L1, TCF7L2, TCFL5, TEAD1, TEAD2, TEAD3, TEAD4, TEF, TFAP2A, TFAP2B, TFAP2C, TFAP2D, TFAP2E, TFAP4, TFCP2, TFCP2L1, TFDP1, TFDP2, TFDP3, TFE3, TFEB, TFEC, TGIF1, TGIF2, TGIF2LX, TGIF2LY, TGM2, THAP1, THAP11, THAP5, THAP7, THRA, THRB, TLX1, TLX2, TLX3, TMPO, TOX4, TP53, TP63, TP73, TPRX1, TRPS1, TSHZ1, TSHZ2, TSHZ3, TSPY1, TSPY2, TSPY3, TWIST1, UBP1, UBR2, UNCX, USF1, USF2, VAX1, VAX2, VDR, VENTX, VSX1, VSX2, YY2, ZBED1, ZBED2, ZBED3, ZBED4, ZBED6, ZBTB22, ZBTB32, ZBTB33, ZBTB34, ZBTB37, ZBTB43, ZBTB46, ZBTB5, ZBTB8B, ZC3H6, ZC3H8, ZEB1, ZEB2, ZFHX2, ZFHX3, ZFHX4, ZFP42, ZFPM1, ZFPM2, ZFX, ZFY, ZGPAT, ZHX1, ZHX2, ZHX3, ZNF174, ZNF396, ZNF446, ZNF487, ZNF580, ZNF618, ZNF705A, ZNF711, ZNF740, ZNF827, ZSCAN1",-0.5692408450841221,-0.648777280074933,-0.42007207367992017,0.09372912196398207,0.08656162064297208,0.19728191946684262,0.14247231427668886,0.12177370380639821,0.33427842603551805
GO:0000786:nucleosome,"IRF4, PRM1, PRM2, TGM2",-3.635866503747105,-3.9367353095563358,-3.827563174291636,0.004875095585705125,0.0023690426608644704,0.14092741430010924,0.012569534307181482,0.0055748118787925585,0.35572358593410275
GO:0000791:euchromatin,"CREB1, CTNNB1, ESR1, HIF1A, HSF1, ID2, JUN, KLF4, MYOD1, NR1H4, POU4F2, SP1, TBP, TCF23, TCF3, ZC3H8",-0.03314195498669598,-0.5561053841206797,-0.7158767105534078,0.16606913384874464,0.15830019582691307,0.12747506143931334,0.23465755624380238,0.18841768598550557,0.26729075269660624
GO:0000792:heterochromatin,"FOXC1, HSF1, SALL1, SALL4, UBA1, ZBTB18",-0.110652454855191,-0.5300958286585102,-0.8115911552454594,0.09273878469483408,0.12916780891997967,0.03613425429956437,0.14432802208742376,0.1689202953954029,0.11466677724821787
GO:0000793:condensed chromosome,"CTCF, ESRRB",-1.206757205059549,-1.729636266946319,-1.589440512429572,0.004559977617224278,0.348433384030826,0.06654332391143195,0.012491509497071993,0.491431699563809,0.18874128019550002
GO:0000794:condensed nuclear chromosome,CDX2,-8.12540127855392,-8.97663758914923,-7.38268417172983,6.992570676217549e-11,1.18081195767057e-38,0.0070208432487826,6.60451556858055e-10,3.79363049050466e-37,0.0370562591572211
GO:0000795:synaptonemal complex,"HORMAD1, HORMAD2, SYCE1, SYCP1",0.1147860585036774,-0.5488924520140182,-0.57876063019046,0.39055899840124375,0.15047724077526536,0.2566810344594964,0.5150979866034917,0.22337099360954477,0.47322951801431773
GO:0000801:central element,"SYCE1, SYCP1",1.0080873487531945,-0.03222769856031993,0.57364226692512,0.31088979594752675,0.0084300022068569,0.1808672241744085,0.48178877126747155,0.0196144800593258,0.385846908196113
GO:0000802:transverse filament,SYCP1,0.648688980467629,-1.73089930537995,-1.18496049095958,0.608195548486262,0.0138898129624978,0.361270027982849,0.927839665355297,0.0316491620034069,0.76768916007325
GO:0000811:GINS complex,SLC5A8,-5.54499777261035,-5.41578148717105,-5.22811380368706,2.02108917847102e-07,1.2258771604848701e-20,0.008957255493959,1.20468319708095e-06,1.3726329426164e-19,0.0449636785972442
GO:0000821:regulation of arginine metabolic process,SLC7A7,-2.43558849338301,-1.7310849687875,-1.32290189951253,6.3064691113238405e-09,1.78951335745782e-13,0.121157524550946,4.65375366162827e-08,1.209189828998e-12,0.346085460526499
GO:0000822:inositol hexakisphosphate binding,ITPR3,-2.20332413264973,-1.34395508636129,0.417888933160204,1.5326122701020797e-11,1.35529858187231e-08,0.419019880654734,1.56239049790538e-10,6.20345242566799e-08,0.850808060425094
GO:0000836:Hrd1p ubiquitin ligase complex,SEL1L,-1.66276281663368,-1.84205875599017,-1.10644303431588,7.61213371792599e-16,8.0534239909708e-61,0.0082154314422003,1.31034424027743e-14,7.89391241209867e-59,0.0419745699876356
GO:0000839:Hrd1p ubiquitin ligase ERAD-L complex,SEL1L,-1.66276281663368,-1.84205875599017,-1.10644303431588,7.61213371792599e-16,8.0534239909708e-61,0.0082154314422003,1.31034424027743e-14,7.89391241209867e-59,0.0419745699876356
GO:0000900:mRNA regulatory element binding translation repressor activity,"PURA, RARA, ZNF540",-0.463503829270239,-0.039079235576832315,-0.07098127672553066,0.014978782903382441,0.1064218365198789,0.04682637106506537,0.03517575595279166,0.1737751813741735,0.15621568480238587
GO:0000902:cell morphogenesis,"ADAM8, BCL6, CAP1, CDH1, CDH10, CDH11, CDH12, CDH13, CDH15, CDH17, CDH18, CDH19, CDH2, CDH20, CDH22, CDH24, CDH26, CDH3, CDH4, CDH5, CDH6, CDH7, CDH8, CDH9, CDHR3, COL6A1, DMRT1, FOSL2, GNAT2, GP1BA, GREM1, HGF, IL7R, ILK, ITGB6, ITPR1, KLF2, LST1, MAEL, MSX1, NCKAP1, NCKAP1L, NFIA, NOX4, P2RX7, PTPRO, RELN, SIDT2, SLC39A3, TFCP2L1, TGFB1, UNC93B1, UPK3A, VDR",-1.2788844683344673,-0.845486512914057,-0.6913901432120897,0.14658289149712142,0.11908196968195509,0.21162794751490466,0.2184046564710129,0.17160964847088872,0.3471505618624204
GO:0000922:spindle pole,"CALM3, CSAG1, CTNNB1, DCTN1, HNRNPU, NSL1, ODF2, PPP2CA, TPT1, TTC28, UMOD",-0.6427951178748462,-0.6564479395149517,-0.39694816571246144,0.10737740737554202,0.13015963729659943,0.1928556520752844,0.14291311803376266,0.1776182888239202,0.29398744565722973
GO:0000930:gamma-tubulin complex,PDE4B,-0.687980143371252,-0.959190287339374,-0.973225565617198,0.0086657521937655,3.54029714711236e-06,0.0560048314572102,0.02386151553211,1.29451906369827e-05,0.190402771402803
GO:0000932:P-body,"CNOT1, IGF2BP1, IGF2BP3, RC3H2, SYNE1, YBX1",0.7332354375953092,0.3836638438544456,1.423882857580723,0.007483267514994277,0.36650791583882497,0.0535547156702218,0.017326202671246984,0.5167082429056539,0.12096162143605978
GO:0000974:Prp19 complex,CDC5L,0.305247617071033,0.250382972472801,0.555676906295413,0.010268931693854,0.0173037696371061,0.0015106224761459,0.027801035258546502,0.0387490220818405,0.010563484319386201
GO:0000976:transcription cis-regulatory region binding,"AHR, AHRR, AR, ARID4A, ARID4B, ARID5A, ARID5B, ATF3, ATF4, ATF5, ATF6, ATF6B, ATF7, ATOH7, CDX1, CEBPA, CEBPB, CREB3L1, CREB3L2, CREB3L3, CTCF, CTCFL, DDIT3, DLX2, DLX3, DLX5, DUX4, EGR1, EGR2, ELK1, ERBB4, ETS1, ETV5, FLI1, FOS, FOXA1, FOXA2, FOXA3, FOXC1, FOXC2, FOXH1, FOXI1, FOXJ1, FOXK1, FOXK2, FOXN1, FOXO3, GABPA, GATA1, GATA3, GATA4, GATA5, GATA6, GFI1, GLI1, GLIS2, GRHL1, HAND1, HAND2, HHEX, HINFP, HMGA2, HNF1A, HNF4A, HOXC13, HSF1, IRF1, JUN, JUND, KCNH2, KLF1, KLF11, KLF15, KLF17, KLF4, KMT2D, MAFK, MEF2C, MESP1, MSX1, MSX2, MZF1, NANOG, NFATC4, NFE2L2, NFKB1, NR1D1, NR1H3, NR5A2, PAX2, PAX6, PAX8, PBX1, PITX2, POU2F2, POU5F1, PPARG, PROX1, RELA, REST, RFX3, RFX6, RUNX1, RXRA, SIX1, SMAD3, SMAD4, SMAD6, SNCA, SOX10, SOX11, SOX12, SOX13, SOX17, SOX18, SOX2, SOX4, SOX5, SOX6, SOX7, SP1, SPI1, STAT3, TAL1, TBP, TBX21, TCF12, TCF7, TCF7L2, TFAM, TFAP2A, TFAP4, TFE3, TFEB, THRA, TNF, TP53, TP73, VSX1, WT1, ZBED2, ZBED4, ZBED6, ZBTB14, ZBTB20, ZBTB46, ZBTB48, ZNF174, ZNF217, ZNF263, ZNF281, ZNF335, ZNF513, ZNF568, ZNF579, ZNF639, ZNF658, ZNF746, ZNF808",-0.7442448572038007,-0.7506012754255049,-0.5797135716052034,0.11146896852410793,0.09101103034783618,0.19274243479468622,0.16780067135397855,0.1304924256083198,0.35164896136017626
GO:0000977:RNA polymerase II transcription regulatory region sequence-specific DNA binding,"ADNP, ALX1, ALX3, ALX4, ARX, ASCL1, ASCL3, ASCL4, ASCL5, ATF1, ATF3, ATF4, ATF5, ATF6, BARHL1, BARHL2, BARX1, BARX2, BBX, BHLHA9, CASZ1, CDC5L, CDX1, CDX2, CDX4, CEBPB, CIC, CREB3L3, CREM, CRX, CUX1, CUX2, DBP, DEAF1, DMBX1, DRGX, DUX4, DUXA, E2F2, E2F3, E2F6, E4F1, EGR1, EPAS1, ESX1, ETV3, ETV5, ETV6, ETV7, FERD3L, FIGLA, FOSL2, FOXC1, FOXC2, FOXD3, FOXF1, FOXF2, FOXM1, GATA1, GATA4, GBX1, GBX2, GLI1, GLI3, HAND1, HAND2, HESX1, HIF1A, HIF3A, HINFP, HMX1, HMX2, HMX3, HOXB1, HOXB8, HOXC10, HOXC8, HOXD3, HOXD4, HOXD8, HOXD9, HSF2, IKZF5, IRF1, IRF2, ISX, KLF15, LEF1, LHX1, LHX2, LHX3, LHX4, LHX5, LHX6, LHX8, LHX9, LMX1A, LMX1B, MAX, MEF2A, MEF2C, MEF2D, MLX, MLXIP, MNT, MSC, MSX1, MSX2, MXI1, MYOD1, MYOG, NANOG, NFIL3, NFKB1, NFX1, NFXL1, NHLH1, NPAS1, NPAS3, NPAS4, NR1D1, NR1H4, NR1I2, NR1I3, NR2C2, NR3C1, NR5A1, OSR1, OSR2, OTP, PBX1, PBX2, PEG3, PHOX2A, PHOX2B, PLAGL1, PTF1A, PURA, PURB, PURG, RARA, RELA, RFX5, RFX6, RFXANK, RFXAP, RHOXF1, RHOXF2, RHOXF2B, RORA, RREB1, RUNX1, RUNX3, RXRA, RXRB, SALL2, SATB1, SATB2, SCRT1, SIM1, SIM2, SNAI1, SNAI2, SP1, SP3, SREBF1, STAT1, STAT6, TBX20, TBX22, TCF15, TCF21, TCF23, TFAP2A, TFAP2B, TFAP2C, TFAP2D, TFAP2E, TFDP1, TFDP2, TFDP3, TRPS1, TWIST1, TWIST2, VEZF1, VSX2, XBP1, YBX3, ZBED2, ZBED4, ZBTB5, ZFP3, ZFP37, ZFP41, ZFP57, ZFP69, ZFP69B, ZFP90, ZNF10, ZNF101, ZNF124, ZNF133, ZNF14, ZNF142, ZNF169, ZNF175, ZNF177, ZNF180, ZNF19, ZNF20, ZNF248, ZNF25, ZNF266, ZNF3, ZNF337, ZNF343, ZNF35, ZNF391, ZNF398, ZNF404, ZNF425, ZNF433, ZNF436, ZNF439, ZNF44, ZNF440, ZNF441, ZNF442, ZNF443, ZNF487, ZNF491, ZNF510, ZNF512B, ZNF517, ZNF518A, ZNF518B, ZNF529, ZNF550, ZNF554, ZNF555, ZNF556, ZNF557, ZNF558, ZNF559, ZNF560, ZNF563, ZNF566, ZNF57, ZNF582, ZNF589, ZNF596, ZNF599, ZNF614, ZNF619, ZNF620, ZNF625, ZNF627, ZNF641, ZNF669, ZNF674, ZNF684, ZNF69, ZNF696, ZNF70, ZNF705A, ZNF705D, ZNF705G, ZNF709, ZNF749, ZNF75A, ZNF764, ZNF768, ZNF77, ZNF778, ZNF785, ZNF79, ZNF791, ZNF799, ZNF80, ZNF823, ZNF844, ZNF846, ZNF878, ZNF891, ZSCAN2",-0.01697643446653288,-0.16671951963875764,-0.01649273901411348,0.11223708930471124,0.10001253015538561,0.22028148710315332,0.16471236048721008,0.14490951834509871,0.3642431721180344
